fullVisitorId,labels
1310018827141694305,0
1311599839630894482,0
1311682260438379600,0
1315772786660606104,0
1316486783766526130,0
1316642940221663736,0
1318990660958602931,0
1321742489378656590,0
1323131540348895975,0
1323672990415209613,0
1324866380268873022,0
1325914909641958196,0
1327488227980815621,0
1329871856127534519,0
1332936186691040151,0
1334008915798864953,0
1334328276765013089,0
1335574436340895717,0
1336773302249657175,0
1336922403988607259,0
1337744272385974839,0
1338352704338181437,0
1338395065492103820,0
1338601940113408411,0
1339321155836182076,0
1340775031836194924,0
1342022667208741287,0
1342741603893289943,0
1346851855808049432,0
1349807768089700904,0
1350238261946976509,0
1350820772322277766,0
1358005848480862728,0
1361425561124755941,0
1364033099778280988,0
1364943586489032731,0
1366164390851974199,0
1366491597789783868,0
1368203961991998767,0
1375499184080589570,0
1375569130571020489,0
1379238346343753194,0
1379398622703975756,0
1379646428216790827,0
1380620338132951114,0
1381206547001299402,0
1381218680079061144,0
1381431420028484439,0
1383687428379664179,0
1383949428914741700,0
1386841622492700501,0
1387130239596231760,0
1388827316063999339,0
1389079324085467409,0
1390764594937000351,0
1392754042162975190,0
1392760476578326953,0
1393633173328801040,0
1394447537856759149,0
1395211458092919776,0
1398241955715722716,0
1398262961791736387,0
1403162671089905435,0
1406789248645938427,0
1408568077869595615,0
1409238456546431449,0
1410336440849356236,0
1411452354779781065,0
1413300845517352724,0
1413421667450087159,0
1413774072675634121,0
1417164451104634851,0
1419312945460679931,0
1420571529363353703,0
1421300908868537589,0
1424355572088327868,0
1424707127501880055,0
1425777837250515591,0
1425879046045306508,0
1426215359136239319,0
1426332006192749425,0
1429990945500722210,0
1433472344011352817,0
1434841168498009838,0
1435605154130548810,0
1436571442090178657,0
1438175250765440260,0
1438629930259858745,0
1439158050159704708,0
1439206441625639697,0
1439992538528236582,0
1440024345080708014,0
1440541984553829835,0
1441088421575117685,0
1441816679922276355,0
1442096132173976146,0
1442612237985610717,0
1442960211530041793,0
1443139528202497204,0
1444097777351910879,0
1447936115749284814,0
1449837580028486750,0
1449902026609269877,0
1452613891025216774,0
1453028927786904034,0
1453691519754231663,0
1455159374538425132,0
1456483801391424106,0
1459034960484063296,0
1459050472203168026,0
1459360539535171755,0
1459959210477445011,0
1459983608838100423,0
1460451526173244694,0
1461441843694601191,0
1463636140819732503,0
1464880667814734999,0
1465921528988606892,0
1467141040071374986,0
1468478016521432136,0
1468560120795000800,0
1468765833487358103,0
1469835204108697998,0
1470956649294061383,0
1473787731334256605,0
1476938238176225678,0
1477324888224570770,0
1478304759820778936,0
1478676114594382999,0
1479905681893527974,0
1480311877127336013,0
1481084267519588690,0
1481233997478275239,0
1482296984579878669,0
1483444603828015067,0
1484502136369116439,0
1486156672928256962,0
1489415395577768246,0
1489499358843992719,0
1489909135644077602,0
1490558553818530030,0
1491231904139719866,0
1492792022571405239,0
1494014144412248651,0
1494235640064680515,0
1495007874575994713,0
1495136807015005077,0
1495276033637299297,0
1495824928611619172,0
1496770085953274945,0
1500606302843313366,0
1500993811020181335,0
1501789786482785393,0
1501922563642798112,0
1502528664071512300,0
1502922485907270332,0
1505005738555930573,0
1505845633682209456,0
1506245895019104192,0
1507016731283408269,0
1508632371147736112,0
1508794680190064090,0
1509098808540073763,0
1509207029214764906,0
1510974355479295771,0
1511007737584531447,0
1511633690597496390,0
1511861170011403483,0
1514012509293129940,0
1514746421372852688,0
1515533480532794253,0
1515634577143113797,0
1516347018012240739,0
1516955943724404614,0
1519300050555957150,0
1519633874284190334,0
1520345374762824294,0
1520477897333305865,0
1520928358584851905,0
1520999328918083380,0
1521151312115546535,0
1523099638352669499,0
1524133766699540447,0
1530327474936163362,0
1530608967503658373,0
1531412460891558131,0
1531540148956296102,0
1533016242418481907,0
1534151826446645196,0
1537806691973735253,0
1539346534251447627,0
1541266830764459196,0
1542973893665520458,0
1543258820368301539,0
1546626226233851002,0
1547996102864288970,0
1548048991240575759,0
1551685942677239452,0
1552171782171201852,0
1553504908601719051,0
1554718843022291627,0
1555076387153706787,0
1560871818070295812,0
1561119018673987946,0
1561221900766291424,0
1562776623325712285,0
1563065767696461622,0
1563165194353120614,0
1563728423937786678,0
1569663514316885370,0
1569773917154693900,0
1571410643102231537,0
1572547756894209658,0
1575299870459163170,0
1575327793846123263,0
1576812212871623253,0
1577248509656061433,0
1578983142002266044,0
1579091096057417396,0
1579204935033750564,0
1579519195077643704,0
1581347276539058289,0
1582078837281421428,0
1582753362351351109,0
1589619757343679069,0
1590294463633434388,0
1591673974231051081,0
1595241437544943333,0
1596310256826367221,0
1596912606849218999,0
1599233696438848114,0
1599573902620912792,0
1599852514978862986,0
1600149537033335850,0
1603437381497416129,0
1614193653421769557,0
1614961404175770147,0
1615259019878986588,0
1617666835102825483,0
1618182564447890733,0
1618402686799055031,0
1618884882553763938,0
1620948710344032805,0
1627208831212925916,0
1627561548063707415,0
1628482803394048934,0
1630629303487703081,0
1631417180035527260,0
1631675056945352864,0
1634312136039689042,0
1634397925109674668,0
1634435651836897425,0
1634896680671589410,0
1636432037261130042,0
1637147905663688954,0
1637834892997291095,0
1639072713254976825,0
1639589047263376521,0
1642230725550397951,0
1642287207440792926,0
1643426621514516428,0
1644386614096076703,0
1644471510299169992,0
1646747992905805330,0
1647919038367422597,0
1648291834073448774,0
1649731062336600949,0
1651859636793476193,0
1655187180977818687,0
1655308906576481640,0
1656531747952187328,0
1656927552400476520,0
1657507319554207584,0
1658702239532336072,0
1659300808857863875,0
1661905858765979960,0
1664525507644438639,0
1665687379365770562,0
1665883834078021725,0
1667204559662879956,0
1667607933860052004,0
1668298604221469868,0
1669683377813905780,0
1671489519986365799,0
1672029100835337721,0
1672614276054120363,0
1673188218512892503,0
1675106320886128979,0
1675171647898452800,0
1675175168497645253,0
1675608109098320028,0
1676917972388479950,0
1677668617700674850,0
1680034700682349362,0
1680230246971032368,0
1680608096479293368,0
1681725530840871996,0
1682749722677874840,0
1685152054831161722,0
1685233972617661487,0
1687498847515773010,0
1689971713322520548,0
1691262461712944619,0
1693439860882386132,0
1697669626154342415,0
1700283249840383567,0
1700609130289534908,0
1702474213534153249,0
1703470801983285779,0
1704026974933419709,0
1704063406667441937,0
1704269846042149545,0
1705138501904167944,0
1706545499690432606,0
1707391697504379709,0
1707670844479658461,0
1708063999877429517,0
1709139009550735099,0
1709922121501026166,0
1710028680254834304,0
1710046532262949205,0
1710276641442998015,0
1712066703099487652,0
1712593526957170290,0
1713847086511016991,0
1714224568602115388,0
1716182036681293379,0
1716600198046366985,0
1716654206018570028,0
1717181767260918300,0
1720006022504089919,0
1720310829947016346,0
1720457021844230550,0
1720622772821071507,0
1721806610766296421,0
1722461121471854562,0
1722480716347032461,0
1722806790293902576,0
1724440306318274648,0
1725664254318126808,0
1725749160800980058,0
1727189977391865279,0
1727715375435944327,0
1728187854815713111,0
1729268530542917241,0
1729629382364849141,0
1733292548126989965,0
1733632650779554771,0
1735733574864942932,0
1735957877782185847,0
1738165466373863553,0
1738541796150061082,0
1739823917347946740,0
1740096949560523754,0
1740516675967625074,0
1741172694620038876,0
1743601806406480727,0
1743883708888557342,0
1747158285206837296,0
1748823667691888878,0
1749853719127085935,0
1750309305209868521,0
1750514406451146951,0
1751309915031023278,0
1754237628873479248,0
1754913906837979962,0
1755285075789070273,0
1755438626455874650,0
1758112154920698235,0
1758403603414007957,0
1759164715589442181,0
1759399397245145519,0
1759779356678951325,0
1761084588077503545,0
1761613768305103159,0
1761839274702082188,0
1762309596636885789,0
1762540039573649288,0
1765174534207542006,0
1765448131945417161,0
1766466254683326555,0
1766574900434071803,0
1772086270996280264,0
1773585151550770060,0
1774472718303082739,0
1774756696067199606,0
1776097454835233933,0
1776208883064739758,0
1776658355119092313,0
1778974333351485878,0
1781010856470588280,0
1781628475193347891,0
1783689121802630504,0
1783799156295580451,0
1785770568670204175,0
1786848071715293136,0
1787782148988607954,0
1790056396751623380,0
1790257828518199138,0
1790630358090197146,0
1791403729056755993,0
1794229321970124318,0
1794290733386551396,0
1796752581308376483,0
1799218307967476916,0
1799384320519544940,0
1799811796285351595,0
1804930412747691262,0
1805199738118049735,0
1806006534240481243,0
1807168875830631146,0
1807459329834754968,0
1814166460229302850,3
1814633817459117169,0
1817098361006619114,0
1817256435818850257,0
1817311646985254835,0
1818521455599915164,0
1820693889236774017,0
1824403942849017875,0
1827094194524010860,0
1827763305655925232,0
1828339986405784308,0
1828950887342366657,0
1829928690197170019,0
1830678414845743421,0
1831648988411088045,0
1832154460054501004,0
1832346198788998091,0
1833282132105102358,0
1833474884498014374,0
1833888103682137596,0
1835132804289989526,0
1836393666420378947,0
1838185518562718832,0
1840851331130609869,0
1841706161179042539,0
1842106171508051051,0
1845281550200982748,0
1845526144888947016,0
1845647655328676272,0
1849906954215296139,0
1852474862116270404,0
1852649172317720042,0
1853354006844038889,0
1853598182868352688,0
1854405837570982370,0
1856789034184748379,0
1859923053751186774,0
1859987569807691827,0
1860043119343068169,0
1860143669054960648,0
1860697994072848784,0
1862421020619343868,0
1862546724568841127,0
1863054289029276927,0
1863623332795455287,0
1864017936714423665,0
1864783493750770519,0
1865140170192827585,0
1868405397995157975,0
1868935000075627039,0
1869599090210681270,0
1871702930440783292,0
1872757799140819375,0
1875268638592946287,0
1875834855839567395,0
1878787981465510145,0
1881458907401964229,0
1882187047309796513,0
1882371542926030102,0
1884511874414753238,0
1885392946834138494,0
1885575457462592909,0
1885676882208410768,0
1888745689624472388,0
1889119833894765206,0
1889446797400507159,0
1891695043841609231,0
1891868313007224972,0
1892415796758956218,0
1892504515910818669,0
1894617860778311526,0
1895007641407662784,0
1895782678595492670,0
1896035155990573311,0
1896927659372882105,0
1899188148702016323,0
1900751757344358129,0
1900860815673587826,0
1900898927258752827,0
1901345601701391532,0
1901353870943864683,0
1902004978039013090,0
1905601603242266663,0
1906926996764473743,0
1907472176761894509,0
1907624706752111002,0
1907885199880044523,0
1908025303707716232,0
1908229962583615364,0
1911795501373926670,0
1912171696404614362,0
1912325776785517959,0
1915070543661509940,0
1915538933685278364,0
1915695559996088119,0
1916023905118162049,0
1916313018112377953,0
1917703421889337205,0
1918500785081958231,0
1919186994660632677,0
1921879989553252986,0
1922068803710051901,0
1922510765164338251,0
1922536845404331112,0
1922879125134891876,0
1924458237730000404,0
1924849965126842610,0
1924994271392732198,0
1925633389522225305,0
1930047629399360131,0
1930306935121258634,0
1930841378800737827,0
1931486566224793189,0
1931723981901564088,0
1936804138170458457,0
1937147720930640984,0
1939406125512685779,0
1939626548556560921,0
1940236239352027930,0
1941279334540452285,0
1941467346897842010,0
1944533426362788043,0
1944748031744566172,0
1945356518747036397,0
1945460168303919891,0
1945823643105525576,0
1947121287364717065,0
1947343681843355858,0
1950054804441363108,0
1952489722981028031,0
1956307607572137989,3
1957458976293878100,1
1958027061626351603,0
1958192249642375634,0
1958518504412290611,0
1959133989198624732,0
1964064266327682396,0
1965405491406486388,0
1966408168791591743,0
1970566993843297718,0
1971879185768782326,0
1973279275238171732,0
1973770164859106217,0
1974892456165187964,0
1977171862732443916,0
1977256117656372433,0
1977361136349656353,0
1978060402738405098,0
1978868515963084363,0
1983590358337502597,0
1984127525672882092,0
1986045889598602804,0
1989547808289808392,0
1992524663355692792,0
1995748726207840322,0
1995912971460656574,0
1996186587769697436,0
1996275771691758452,0
1996773434304553418,0
1997243885876089475,0
1997283608635698919,0
1997401331704594416,0
1998944550000750737,0
1999477392807291366,0
1999795518481333408,0
1999942187402858600,0
2001149638183224329,0
2002941584451367020,0
2003561262273243977,0
2003564080152950767,0
2003719620641352767,0
2004440512410253851,0
2005406430209202726,0
2006057472534260392,0
2009706373973411398,0
2009743027244227348,0
2013562667442528717,0
2017396058039056855,0
2017733599392792571,0
2017847299139936256,0
2018356319850533895,0
2019475323321472449,0
2020115174591875878,0
2021467453921061473,0
2022216708424298019,0
2022590988318962074,0
2024172620398136134,0
2025573844272512720,0
2026637372991465466,0
2028483466657374508,0
2030710570879226632,0
2032340774982891136,0
2032509775824369586,0
2033149648526352722,0
2033875104727401809,0
2034812653909210223,0
2035309554670535987,0
2037170738057013329,0
2039413873699191010,0
2039492680362282609,0
2041392925012676726,0
2048511066419559359,0
2048840372158203598,0
2049524527367859557,0
2049749565428127211,0
2050051246311654056,0
2053317929607865427,0
2054197499443311442,0
2056532343381851123,0
2058369199877139726,0
2060318762356474784,0
2061193526205671721,0
2061376708156621667,0
2066533098194954022,0
2067875176335600242,0
2069933334566881550,0
2070184068182824137,0
2070894761735382608,0
2070973913663396602,0
2071600581309850742,0
2072942859070557608,0
2074164338647079047,0
2076013084401203762,0
2076204015500549342,0
2076798586652430197,0
2077293997030984346,0
2077377423063941153,0
2078583228250254997,0
2078956363309304458,0
2079305443218957036,0
2079822395553835132,0
2080439773261622224,0
2081649072154766710,0
2082463322705444336,0
2083574620132385053,0
2084416927014276438,0
2086102344648063828,0
2086918960702630134,0
2086976642856727593,0
2087690429996100452,0
2087880022078046202,0
2090316602240305671,0
2090714886530233895,0
2091423130577972797,0
2091708218998967059,0
2091880224910053980,0
2092692131178622106,0
2093025970866126712,0
2093134694276222587,0
2094695043796060837,0
2094792722274166219,0
2097832661008966883,0
2099864407370022116,0
2100286135111282949,0
2101142366050947272,0
2101739683956099127,0
2105122376016897629,0
2105686286348643381,0
2107545883335786195,0
2107882110513313421,0
2108557365246449094,0
2109053541085110320,0
2109062345105733251,0
2110584778013739100,0
2114561506253117840,0
2118542080997390034,0
2118556556010692812,0
2120280500988585465,0
2120739286981065717,0
2121255844999750374,0
2122547835443026286,0
2123537530251583440,0
2123761033073657135,0
2124048453506060621,0
2125540555068339394,0
2127057091012391877,0
2127135078661762281,0
2127438408373285198,0
2128287929750116366,0
2130970500799303391,0
2132206668089692523,0
2133819475658322913,0
2134229956335427014,0
2135877003098860196,0
2136031415967879248,0
2137148419156971164,0
2137863904587206285,0
2139819648016556317,0
2139876223551151337,0
2141731581139824096,0
2144281539931737104,0
2144851320605513754,0
2145471185371969845,0
2147366385529994830,0
2149939263814499827,0
2149997451012964461,0
2154618794882145315,0
2155057576349556071,0
2155115683587711916,0
2158257269735455737,0
2158504409525009218,0
2160706963987531641,0
2160888416206500983,0
2161890959097468070,0
2163555648381499404,0
2166438591525900148,0
2166644959604649352,0
2166926649177824953,0
2167603248081396951,0
2169536133056413010,0
2169784478583707103,0
2170187207466627823,0
2170548591309603698,0
2172673240713669509,0
2173668037003458952,0
2174401229555413552,0
2174772547924417829,0
2175021516855866092,0
2175891853149827407,0
2176646646506183832,0
2178459566193458788,0
2179583548664374175,0
2180515369167502520,0
2186586081512608668,0
2187177207543456316,0
2187855022251183924,0
2188006650672514912,0
2188014721891389633,0
2191273326752335760,0
2193251253036865639,0
2194592743396253647,0
2195063960372896546,0
2196122936370759210,0
2196278703508702410,0
2196696088271959039,0
2196740575816500871,0
2198879349250618795,0
2199128648267411375,0
2199373686188473715,0
2200795303463456741,0
2200937362682564380,0
2202174012699515596,0
2204190854181564278,0
2208179340101029302,0
2209030491499582546,0
2212898614677882197,0
2215681073032687184,0
2216135722677526525,0
2217213818593358400,0
2217355463780107340,0
2218435795495225691,0
2219058549667312453,0
2219304947112530029,0
2219981041933608843,0
2220468726851984072,0
2222591960554618914,0
2224572703195879390,0
2224647012482768060,0
2228401718515331222,0
2230990908213053321,0
2231593693192690956,0
2232264032210232295,0
2232874791267570747,0
2234644290294742127,0
2236066284946239355,0
2241578867926472295,0
2242104653639396503,0
2243518473115465342,0
2245682803169114905,0
2245825143806185917,0
2249724102559347990,0
2252031469260108936,0
2252819581596939503,0
2253237370492207387,0
2254911865804206902,0
2254917769100463770,0
2255733734516957926,0
2256968435490294758,0
2258248239862507643,0
2260555908321258880,0
2261390197712029015,0
2262018521556676288,0
2263008738696864594,0
2263874374627120387,0
2264010855758956307,0
2264449357397393917,0
2265703789548596461,0
2266837403735683845,0
2269933673702362109,0
2270672806084201655,0
2271817805906914184,0
2272358426431745604,0
2272979836636092591,0
2274601710859547575,0
2274705914368607161,0
2274847560910681571,0
2274896289583176093,0
2275632617171622582,0
2278010146232311473,0
2278104303149793808,0
2280278894093432463,0
2281022124483885140,0
2281213030212005510,0
2282347297061009421,0
2283154001615690575,0
2283620201901023754,0
2284918967368942490,0
2286438402554934622,0
2287406421504796570,0
2287637838474850444,0
2288612869810526130,0
2289346231388937684,0
2290248185384827567,0
2292975471852115027,0
2293938890799916112,0
2294678809767887639,0
2294757944914427558,0
2295240953686921101,0
2295871331415471856,0
2297135054731105073,0
2299755480895547316,0
2299949662109267691,0
2302897932992284309,0
2303199190024622321,0
2303365259512398684,0
2303533259349444593,0
2305295482096154659,0
2305911848160020005,0
2306813020737490108,0
2308631730639284715,0
2309238113635199012,0
2309518825071815272,0
2310334534790814231,0
2310697779956713856,0
2311098311158255548,0
2312901196911116113,0
2314153736357742435,0
2314697698664321051,0
2315247548521028492,0
2316037784893459235,0
2316673682503964748,0
2316712182271385122,0
2318328874963898738,0
2319344514792111050,0
2320391139447280387,0
2323370147843755314,0
2324401088526343469,0
2324511444137196326,0
2324913285497438682,0
2325745722959450968,0
2326342894526494508,0
2326684291036220875,0
2327809759534404336,0
2332536676601903155,0
2334542446347570873,0
2334679953234796784,0
2336992111054994391,0
2337327787747858943,0
2337937577672192523,0
2338178303528914061,0
2339706083107095854,0
2339818672404404924,0
2341086192998604055,0
2341873268573140480,0
2341884364013186402,0
2345055969142696624,0
2345093262662761202,0
2345777682762972130,0
2345845626331322279,0
2346359290191771618,0
2347471050544884892,0
2348463054063969994,0
2348681849763325965,0
2349461252171876066,0
2349699258952144857,0
2350369757684691618,0
2352233424314349714,0
2352298830065288869,0
2352548628524812063,0
2353966916541086672,0
2354233403550713612,0
2354405029601095288,0
2357073894289283929,0
2357660474306216468,0
2358466169311719412,0
2360605988531848015,0
2363078321976030491,0
2363607123099634556,0
2364782563241908647,0
2366243354794689639,0
2367296881084974931,0
2367402323702464449,0
2367899770531887609,0
2368551524406489641,0
2369561597136874183,0
2371112886977263623,0
2371906231211457127,0
2375734461566833822,0
2375804711007415878,0
2376144863648346076,0
2377126524987232945,0
2380176250405742516,0
2384690472453465720,0
2384771089673320764,0
2384781485752007681,0
2385451684587900506,0
2386169796638986389,0
2389910661161701186,0
2390264830975639479,0
2390791639620297034,0
2390837948124103582,0
2391114070454648344,0
2394311020331706300,0
2395484494080602357,0
2396255136764683002,0
2396264445061931880,0
2397431554777461893,0
2398518641402193696,0
2400006764612323294,0
2402527199731150932,0
2403345588327549111,0
2404730522088263435,0
2405008838140625306,0
2405648285327447572,0
2409362637274898406,0
2409376965099588298,0
2411322974724385937,0
2411342939507401088,0
2415085382840318427,0
2415088680349132013,0
2415225635917488900,0
2415337345055025215,0
2416466435320363096,0
2416762481769496280,0
2418102200342405484,0
2419083783587438310,0
2420756541858063826,0
2422180165069305822,0
2423345914861145053,0
2424819170621600503,0
2424840844499220729,0
2425521720354546737,0
2426082201157703136,0
2426971819031028277,0
2427070933904886772,0
2427288166622611520,0
2430203632291905757,0
2430938506817988626,0
2431935968474229557,0
2432203658822493030,0
2433182968898386515,0
2434821222031951612,0
2435096428144320733,0
2435691687281327196,0
2435876489000460634,0
2437255563311206815,0
2438001988287339845,0
2439011587487738686,0
2440247376986125183,0
2440774884535248016,0
2443130648849063586,0
2444379082594823080,0
2446685875964479851,0
2447459948678913300,0
2447827715810849371,0
2449425615576273633,0
2450343366982060398,0
2453125482784135582,0
2454306711782802609,0
2456653518531252522,0
2456900971869384659,0
2459432206617896206,0
2460550300835928816,0
2460723540924398520,0
2465889917134272645,0
2467715895053922094,0
2468303248624748976,0
2469327075513689553,0
2475065096617093474,0
2475923624267106686,0
2478354346693137452,0
2479607063956536867,0
2480388448765240079,0
2484187509499465201,0
2487086990379614577,0
2487472362348320358,0
2489008241573550048,0
2491238829943520906,0
2494927659578259711,0
2495704533414117222,0
2496439703637913793,0
2497486617423212304,0
2498790727245138194,0
2499234879670419046,0
2499318985403227459,0
2499407186380266291,0
2499940374406096850,0
2503290167672073365,0
2503504680943602888,0
2505213816959087958,0
2505251876994724986,0
2507346080386513370,0
2507708267031281102,0
2507783848201963394,0
2509610432440596099,0
2509714289037323244,0
2510765460977989271,0
2510791568842983077,0
2511032786245371752,0
2512335805046114445,0
2512708881002227681,0
2513134404212328094,0
2515101276262863682,0
2517364798811740879,0
2518379317255532090,0
2518447979646501002,0
2522184112201185014,0
2522954230696043073,0
2523857652235025784,0
2526542957776125951,0
2527621344230499541,0
2527677375017653674,0
2528551022767237058,0
2528617155272094595,0
2530656978550562143,0
2530900387021015168,0
2530994471612598919,0
2533769468325451038,0
2535119751950226175,0
2535148739500640560,0
2535875901005084868,0
2536718676534980101,0
2536748109553034322,0
2538636984723199001,0
2539723678842817509,0
2540160459028036466,0
2540477240433751647,0
2542663761229463199,0
2543151459368346920,0
2543259814271575260,0
2543746275330325435,0
2543896097453171324,0
2544471402172631001,0
2545566579978382892,0
2546464604912220860,0
2548634172843791136,0
2549182723988683065,0
2551061282285178751,0
2553957087129235590,0
2554023900966503641,0
2555463819232482214,0
2556052031008889697,0
2556948849524550835,0
2557337139443833137,0
2557544565676711160,0
2558155440742727727,0
2558254017558848934,0
2558560744676722529,0
2559541037359538765,0
2560457144402728823,0
2560606622677775482,0
2561731443913596466,0
2562758545519501123,0
2564270479700333184,0
2565421116891826036,0
2567500041926407190,0
2567845597403175536,0
2570270404850350503,0
2571702649159032063,0
2571951630476198714,0
2572622395987147933,0
2573691084209115534,0
2574179535153856621,0
2575004222422356117,0
2575256090311301096,0
2575337741997523606,0
2575571309189584355,0
2575683338056092350,0
2577400805525289502,0
2578611394525655595,0
2581268341916303872,0
2583318836591839554,0
2584193106113702734,0
2584325239090818797,0
2584510701660360932,0
2586051974603380942,0
2586807659986814314,0
2587166407924109433,0
2587994886006501895,0
2590088265600782267,0
2590629993785032145,0
2591017631506070831,0
2592638729105052123,0
2599676173769413395,0
2602171406058495760,0
2602830122596681742,0
2603582189520418632,0
2604472846435898379,0
2605035939330084736,0
2606909581831356927,0
2607736667163691156,0
2610708601231231422,0
2613946236686066431,0
2614896373515267740,0
2615253560882573611,0
2616240173389988716,0
2616271879571385041,0
2616726267850019328,0
2618320847776659905,0
2618807484848182971,0
2619633492044211273,0
2620101459148830872,0
2620142844121221777,0
2620614855835258214,0
2620684501904017348,0
2621030918006073381,0
2623046443543317941,0
2623654307647595583,0
2624131748689653933,0
2624822252903671857,0
2625348375324306671,0
2625954590881807574,0
2627365926426456189,0
2627508925809214754,0
2630626637929580327,0
2632736218325663963,0
2632912654814776637,0
2633688470819438128,0
2634131477723263296,0
2636295502284881140,0
2637714150350706913,0
2638377830326163737,0
2640118849316353391,0
2644257335535694123,0
2645531348518887881,0
2645557375569096181,0
2646550987867504267,0
2647789776870473386,0
2648541744097074356,0
2654157729152071076,0
2654985870202060107,0
2656837568033115037,0
2658678838785413275,0
2660015528957444012,0
2662857964839381819,0
2663849700360119634,0
2664779251891985796,0
2665204442613686910,0
2665295585036803068,0
2667042982185975310,0
2667128559454972819,0
2667298817344312615,0
2667313637408501115,0
2668364690542030763,0
2672309566459492077,0
2677639396530855017,0
2678017605977262322,0
2678408506245600860,0
2682327128551926564,0
2686617890416738717,0
2687747268928070384,0
2689318104904444038,0
2689556653800639103,0
2691688576620945855,0
2691780862090038185,0
2693283748640225828,0
2694014479461830065,0
2694580801646104350,0
2698909979431470269,0
2699081941742048853,0
2701326776471420252,0
2702625863287953735,0
2702626484466818969,0
2703316646520107056,0
2703487206750451130,0
2704783568833269551,0
2705981917839130365,0
2706500429954403422,0
2706961341001088633,0
2707282189066861959,0
2708412574760368750,0
2708901230247086106,0
2709295266531200360,0
2709351657146666850,0
2712138254756572869,0
2718217150934290475,0
2718811501718036973,0
2719057200121237933,0
2720618835767911516,0
2721027801222879339,0
2722991619040333092,0
2727143390159866413,0
2727750796868650668,0
2729326042885052223,0
2732495805922289917,0
2732522561242440799,0
2734277132701240130,0
2736979716085988579,0
2739022125200634612,0
2740161621176536735,0
2740397345984519878,0
2743010540143714020,0
2747620686251351645,0
2748057468219719679,0
2751071784203497950,0
2751354013646268533,0
2751456102223302101,0
2752688798072608210,0
2754641781550794681,0
2755803596302366482,0
2756352383546949156,0
2757346803050165711,0
2757924321423879256,0
2760236172200850382,0
2760427474606602555,0
2760610370970936430,0
2761824185690808203,0
2763002839330123118,0
2764728570910016714,0
2765600170836507620,0
2767837775025125681,0
2768669822276347024,0
2768992120032208683,0
2770590171579767874,0
2773216167322949918,0
2773403605706356104,0
2775394985633648624,0
2776260304301247758,0
2778479454208664084,0
2778873072021640403,0
2779352561946841357,0
2779594039917451826,0
2779633414033651503,0
2785285614162305625,0
2785595904293222029,0
2788555723243018631,0
2789186257470781628,0
2790290625227220214,0
2792057465919995145,0
2793295987972453232,0
2793309445916009863,0
2794285006629832465,0
2794411975075446224,0
2796082769378041079,0
2796226620923398170,0
2797925470043622325,0
2798267263317185154,0
2799516265543613982,0
2800282822736967709,0
2801809770400921777,0
2804925631896756050,0
2805355288930230044,0
2807673742303315908,0
2811370791608339081,0
2812654087924931640,0
2814253579769492109,0
2814872551544320279,0
2816298586185528036,0
2817453656935743519,0
2818796658906330904,0
2818976844555862937,0
2820664164310129967,0
2821795422917139717,0
2827573509242310141,0
2828987368496366028,0
2829963874275041366,0
2831548695576636242,0
2832807519496817186,0
2832884882260579085,0
2837339903951425129,0
2837725284997269762,0
2838394030048546223,0
2839647101049263045,0
2840155464434051520,0
2840425200216568867,0
2841388694787862215,0
2842342609640358960,0
2845423477332965912,0
2846265945939289063,0
2847013081259459461,0
2847852403603776283,0
2848995850651736137,0
2852655994444801734,0
2854340718680170523,0
2854722262909538790,0
2856851067532814805,0
2857205495437639716,0
2859330575716176857,0
2861315377512617150,0
2862350995761121128,0
2863616485775419102,0
2864376493455301677,0
2867026002929382725,0
2868139828078411530,0
2868494413354804849,0
2868753573471668678,0
2870406343834340351,0
2870963788113068865,0
2872390777688988558,0
2874187183209359392,0
2876669668798568631,0
2876746492094191998,0
2877243749158885566,0
2878531913092321151,0
2878705560928214760,0
2880019277233079024,0
2880561522667457576,0
2882465245432965325,0
2885242437093283542,0
2885831716084435366,0
2887608315113818426,0
2888741988109163849,0
2888994662401288163,0
2889102511410073224,0
2892628358622963670,0
2892813741342046911,0
2893040356372252170,0
2894074210171777551,0
2895356317388379178,0
2896712631625577350,0
2896773240947804856,0
2897955323618920744,0
2899424455048678899,0
2900222956132620286,0
2906374507586934680,0
2907313716699844462,0
2908106497332627333,0
2908993415254649761,0
2909210793431796442,0
2910734526436103085,0
2912701831834893456,0
2913067759054132692,0
2914078983041273853,0
2916703115374945945,0
2919195515906143823,0
2919716928934208535,0
2920116282116200226,0
2920950269946903107,0
2922496597698710192,0
2923157586809674604,0
2923583380085498492,0
2925179999316963442,0
2925488899469760262,0
2926339495422227598,0
2928427849127448830,0
2929956217778331899,0
2932567752336020467,0
2932968952415068282,0
2935403605807774309,0
2935533769478541529,0
2936634930290678437,0
2936976853577355487,0
2937923833297072633,0
2938490191342735172,0
2939364130515546503,0
2940621972871301246,0
2942212781099976151,0
2944524817492930577,0
2944941333058773825,0
2948011125803479044,0
2948331056122711323,0
2948749367479986443,0
2951565306014197668,0
2951780478776331799,0
2952820296567657347,0
2955586208662590607,0
2956786142298366932,0
2958670304005364003,0
2962662746296004840,0
2964132388460265320,0
2966465528641096132,0
2966611128426241872,0
2967664827442283571,0
2969418676126258798,0
2969808094161834172,0
2969957690756250633,0
2970264133901604244,0
2972255044152209123,0
2972947690277479777,0
2973611363966262012,0
2976178532750719771,0
2977355807683568190,0
2979158334748499173,0
2983171108603027589,0
2986044800448176384,0
2986064566980892993,0
